date,year,month,day,day_of_week,is_weekend,volume_millions,value_crores,avg_txn_value_inr
2024-07-11,2024,7,11,Thursday,0,459.78,15714.52,341.78
2024-07-12,2024,7,12,Friday,0,495.01,16918.36,341.78
2024-07-13,2024,7,13,Saturday,1,400.46,13686.88,341.78
2024-07-14,2024,7,14,Sunday,1,374.66,12805.06,341.78
2024-07-15,2024,7,15,Monday,0,499.48,17071.36,341.78
2024-07-16,2024,7,16,Tuesday,0,459.89,15718.36,341.79
2024-07-17,2024,7,17,Wednesday,0,449.92,15377.47,341.78
2024-07-18,2024,7,18,Thursday,0,459.42,15702.21,341.78
2024-07-19,2024,7,19,Friday,0,520.53,17790.77,341.78
2024-07-20,2024,7,20,Saturday,1,388.37,13273.9,341.78
2024-07-21,2024,7,21,Sunday,1,400.86,13700.7,341.78
2024-07-22,2024,7,22,Monday,0,478.78,16363.91,341.78
2024-07-23,2024,7,23,Tuesday,0,476.3,16279.01,341.78
2024-07-24,2024,7,24,Wednesday,0,475.29,16244.44,341.78
2024-07-25,2024,7,25,Thursday,0,491.54,16799.83,341.78
2024-07-26,2024,7,26,Friday,0,500.51,17106.63,341.78
2024-07-27,2024,7,27,Saturday,1,405.2,13848.82,341.78
2024-07-28,2024,7,28,Sunday,1,397.22,13576.36,341.78
2024-07-29,2024,7,29,Monday,0,507.1,17331.75,341.78
2024-07-30,2024,7,30,Tuesday,0,524.02,17909.92,341.78
2024-07-31,2024,7,31,Wednesday,0,547.54,18713.77,341.78
2024-08-01,2024,8,1,Thursday,0,554.82,18989.19,342.26
2024-08-02,2024,8,2,Friday,0,601.66,20592.04,342.25
2024-08-03,2024,8,3,Saturday,1,413.83,14163.67,342.26
2024-08-04,2024,8,4,Sunday,1,416.17,14243.64,342.26
2024-08-05,2024,8,5,Monday,0,507.86,17381.91,342.26
2024-08-06,2024,8,6,Tuesday,0,488.42,16716.34,342.25
2024-08-07,2024,8,7,Wednesday,0,508.27,17395.7,342.25
2024-08-08,2024,8,8,Thursday,0,499.64,17100.39,342.25
2024-08-09,2024,8,9,Friday,0,536.77,18371.19,342.25
2024-08-10,2024,8,10,Saturday,1,405.86,13890.97,342.26
2024-08-11,2024,8,11,Sunday,1,399.55,13674.86,342.26
2024-08-12,2024,8,12,Monday,0,523.46,17915.83,342.26
2024-08-13,2024,8,13,Tuesday,0,498.04,17045.87,342.26
2024-08-14,2024,8,14,Wednesday,0,506.73,17343.16,342.26
2024-08-15,2024,8,15,Thursday,0,476.5,16308.4,342.25
2024-08-16,2024,8,16,Friday,0,520.77,17823.72,342.26
2024-08-17,2024,8,17,Saturday,1,388.63,13301.03,342.25
2024-08-18,2024,8,18,Sunday,1,406.78,13922.39,342.26
2024-08-19,2024,8,19,Monday,0,524.06,17936.39,342.26
2024-08-20,2024,8,20,Tuesday,0,478.5,16376.91,342.26
2024-08-21,2024,8,21,Wednesday,0,494.61,16928.49,342.26
2024-08-22,2024,8,22,Thursday,0,482.52,16514.43,342.25
2024-08-23,2024,8,23,Friday,0,528.83,18099.57,342.26
2024-08-24,2024,8,24,Saturday,1,395.79,13546.08,342.25
2024-08-25,2024,8,25,Sunday,1,413.74,14160.41,342.25
2024-08-26,2024,8,26,Monday,0,466.01,15949.4,342.25
2024-08-27,2024,8,27,Tuesday,0,482.57,16516.23,342.26
2024-08-28,2024,8,28,Wednesday,0,461.55,15796.92,342.26
2024-08-29,2024,8,29,Thursday,0,502.85,17210.28,342.25
2024-08-30,2024,8,30,Friday,0,615.75,21074.29,342.25
2024-08-31,2024,8,31,Saturday,1,482.18,16503.06,342.26
2024-09-01,2024,9,1,Sunday,1,516.36,17656.86,341.95
2024-09-02,2024,9,2,Monday,0,588.95,20138.95,341.95
2024-09-03,2024,9,3,Tuesday,0,527.61,18041.65,341.95
2024-09-04,2024,9,4,Wednesday,0,515.35,17622.42,341.95
2024-09-05,2024,9,5,Thursday,0,497.78,17021.34,341.95
2024-09-06,2024,9,6,Friday,0,558.52,19098.48,341.95
2024-09-07,2024,9,7,Saturday,1,409.49,14002.59,341.95
2024-09-08,2024,9,8,Sunday,1,413.73,14147.51,341.95
2024-09-09,2024,9,9,Monday,0,517.25,17687.16,341.95
2024-09-10,2024,9,10,Tuesday,0,493.38,16870.95,341.95
2024-09-11,2024,9,11,Wednesday,0,485.44,16599.62,341.95
2024-09-12,2024,9,12,Thursday,0,519.73,17772.02,341.95
2024-09-13,2024,9,13,Friday,0,537.55,18381.31,341.95
2024-09-14,2024,9,14,Saturday,1,431.44,14752.84,341.94
2024-09-15,2024,9,15,Sunday,1,417.56,14278.22,341.94
2024-09-16,2024,9,16,Monday,0,499.02,17063.83,341.95
2024-09-17,2024,9,17,Tuesday,0,505.39,17281.89,341.95
2024-09-18,2024,9,18,Wednesday,0,472.57,16159.55,341.95
2024-09-19,2024,9,19,Thursday,0,500.3,17107.7,341.95
2024-09-20,2024,9,20,Friday,0,520.86,17810.73,341.95
2024-09-21,2024,9,21,Saturday,1,456.02,15593.59,341.95
2024-09-22,2024,9,22,Sunday,1,439.84,15040.25,341.95
2024-09-23,2024,9,23,Monday,0,527.99,18054.54,341.95
2024-09-24,2024,9,24,Tuesday,0,520.34,17792.91,341.95
2024-09-25,2024,9,25,Wednesday,0,488.6,16707.75,341.95
2024-09-26,2024,9,26,Thursday,0,509.51,17422.51,341.95
2024-09-27,2024,9,27,Friday,0,544.45,18617.2,341.95
2024-09-28,2024,9,28,Saturday,1,430.1,14707.33,341.95
2024-09-29,2024,9,29,Sunday,1,512.06,17509.79,341.95
2024-09-30,2024,9,30,Monday,0,618.03,21133.39,341.95
2024-10-01,2024,10,1,Tuesday,0,620.54,21237.39,342.24
2024-10-02,2024,10,2,Wednesday,0,584.67,20009.71,342.24
2024-10-03,2024,10,3,Thursday,0,519.56,17781.39,342.24
2024-10-04,2024,10,4,Friday,0,575.8,19706.01,342.24
2024-10-05,2024,10,5,Saturday,1,456.22,15613.69,342.24
2024-10-06,2024,10,6,Sunday,1,436.58,14941.63,342.24
2024-10-07,2024,10,7,Monday,0,600.42,20548.79,342.24
2024-10-08,2024,10,8,Tuesday,0,559.3,19141.61,342.24
2024-10-09,2024,10,9,Wednesday,0,544.63,18639.43,342.24
2024-10-10,2024,10,10,Thursday,0,536.12,18348.28,342.24
2024-10-11,2024,10,11,Friday,0,574.36,19656.85,342.24
2024-10-12,2024,10,12,Saturday,1,439.45,15039.55,342.24
2024-10-13,2024,10,13,Sunday,1,455.97,15604.96,342.24
2024-10-14,2024,10,14,Monday,0,565.85,19365.72,342.24
2024-10-15,2024,10,15,Tuesday,0,566.54,19389.32,342.24
2024-10-16,2024,10,16,Wednesday,0,594.36,20341.49,342.24
2024-10-17,2024,10,17,Thursday,0,585.72,20045.78,342.24
2024-10-18,2024,10,18,Friday,0,601.86,20598.07,342.24
2024-10-19,2024,10,19,Saturday,1,485.01,16598.81,342.24
2024-10-20,2024,10,20,Sunday,1,492.89,16868.75,342.24
2024-10-21,2024,10,21,Monday,0,651.21,22287.08,342.24
2024-10-22,2024,10,22,Tuesday,0,598.29,20475.84,342.24
2024-10-23,2024,10,23,Wednesday,0,564.89,19332.7,342.24
2024-10-24,2024,10,24,Thursday,0,597.04,20433.24,342.24
2024-10-25,2024,10,25,Friday,0,608.23,20815.89,342.24
2024-10-26,2024,10,26,Saturday,1,472.1,16157.08,342.24
2024-10-27,2024,10,27,Sunday,1,447.16,15303.63,342.24
2024-10-28,2024,10,28,Monday,0,560.21,19172.71,342.24
2024-10-29,2024,10,29,Tuesday,0,556.25,19036.92,342.24
2024-10-30,2024,10,30,Wednesday,0,591.46,20241.98,342.24
2024-10-31,2024,10,31,Thursday,0,589.43,20172.53,342.24
2024-11-01,2024,11,1,Friday,0,630.77,21596.07,342.38
2024-11-02,2024,11,2,Saturday,1,523.11,17910.17,342.38
2024-11-03,2024,11,3,Sunday,1,415.27,14217.85,342.38
2024-11-04,2024,11,4,Monday,0,498.18,17056.68,342.38
2024-11-05,2024,11,5,Tuesday,0,509.25,17435.44,342.37
2024-11-06,2024,11,6,Wednesday,0,524.78,17967.22,342.38
2024-11-07,2024,11,7,Thursday,0,534.82,18311.09,342.38
2024-11-08,2024,11,8,Friday,0,550.36,18843.05,342.38
2024-11-09,2024,11,9,Saturday,1,432.43,14805.31,342.37
2024-11-10,2024,11,10,Sunday,1,456.67,15635.31,342.38
2024-11-11,2024,11,11,Monday,0,513.09,17566.99,342.38
2024-11-12,2024,11,12,Tuesday,0,510.22,17468.66,342.38
2024-11-13,2024,11,13,Wednesday,0,519.18,17775.64,342.38
2024-11-14,2024,11,14,Thursday,0,523.19,17912.86,342.38
2024-11-15,2024,11,15,Friday,0,604.6,20700.15,342.38
2024-11-16,2024,11,16,Saturday,1,483.26,16545.9,342.38
2024-11-17,2024,11,17,Sunday,1,440.29,15074.46,342.38
2024-11-18,2024,11,18,Monday,0,585.04,20030.31,342.38
2024-11-19,2024,11,19,Tuesday,0,575.58,19706.65,342.38
2024-11-20,2024,11,20,Wednesday,0,551.12,18869.2,342.38
2024-11-21,2024,11,21,Thursday,0,568.86,19476.54,342.38
2024-11-22,2024,11,22,Friday,0,620.9,21258.15,342.38
2024-11-23,2024,11,23,Saturday,1,476.84,16326.02,342.38
2024-11-24,2024,11,24,Sunday,1,485.58,16625.24,342.38
2024-11-25,2024,11,25,Monday,0,579.85,19852.71,342.38
2024-11-26,2024,11,26,Tuesday,0,513.03,17565.11,342.38
2024-11-27,2024,11,27,Wednesday,0,525.68,17998.23,342.38
2024-11-28,2024,11,28,Thursday,0,518.66,17757.9,342.38
2024-11-29,2024,11,29,Friday,0,630.72,21594.28,342.38
2024-11-30,2024,11,30,Saturday,1,508.61,17413.71,342.38
2024-12-01,2024,12,1,Sunday,1,540.74,18516.25,342.42
2024-12-02,2024,12,2,Monday,0,613.38,21003.61,342.42
2024-12-03,2024,12,3,Tuesday,0,558.34,19118.92,342.42
2024-12-04,2024,12,4,Wednesday,0,534.14,18290.07,342.42
2024-12-05,2024,12,5,Thursday,0,546.47,18712.3,342.42
2024-12-06,2024,12,6,Friday,0,602.13,20618.19,342.42
2024-12-07,2024,12,7,Saturday,1,436.44,14944.67,342.42
2024-12-08,2024,12,8,Sunday,1,447.16,15311.75,342.42
2024-12-09,2024,12,9,Monday,0,561.89,19240.33,342.42
2024-12-10,2024,12,10,Tuesday,0,526.89,18042.02,342.42
2024-12-11,2024,12,11,Wednesday,0,567.66,19438.12,342.43
2024-12-12,2024,12,12,Thursday,0,525.71,18001.55,342.42
2024-12-13,2024,12,13,Friday,0,573.75,19646.63,342.42
2024-12-14,2024,12,14,Saturday,1,461.95,15818.28,342.42
2024-12-15,2024,12,15,Sunday,1,439.18,15038.64,342.43
2024-12-16,2024,12,16,Monday,0,560.15,19180.95,342.43
2024-12-17,2024,12,17,Tuesday,0,544.72,18652.41,342.42
2024-12-18,2024,12,18,Wednesday,0,534.19,18291.95,342.42
2024-12-19,2024,12,19,Thursday,0,538.07,18424.69,342.42
2024-12-20,2024,12,20,Friday,0,574.18,19661.16,342.42
2024-12-21,2024,12,21,Saturday,1,434.13,14865.52,342.42
2024-12-22,2024,12,22,Sunday,1,463.85,15883.24,342.42
2024-12-23,2024,12,23,Monday,0,594.97,20373.02,342.42
2024-12-24,2024,12,24,Tuesday,0,539.88,18486.65,342.42
2024-12-25,2024,12,25,Wednesday,0,543.23,18601.31,342.42
2024-12-26,2024,12,26,Thursday,0,550.79,18860.42,342.42
2024-12-27,2024,12,27,Friday,0,562.2,19250.99,342.42
2024-12-28,2024,12,28,Saturday,1,486.2,16648.68,342.42
2024-12-29,2024,12,29,Sunday,1,461.92,15817.13,342.42
2024-12-30,2024,12,30,Monday,0,681.92,23350.52,342.42
2024-12-31,2024,12,31,Tuesday,0,606.87,20780.66,342.42
2025-01-01,2025,1,1,Wednesday,0,664.81,22780.03,342.65
2025-01-02,2025,1,2,Thursday,0,645.08,22104.17,342.66
2025-01-03,2025,1,3,Friday,0,601.14,20598.58,342.66
2025-01-04,2025,1,4,Saturday,1,469.81,16098.44,342.66
2025-01-05,2025,1,5,Sunday,1,461.88,15826.51,342.65
2025-01-06,2025,1,6,Monday,0,595.35,20399.93,342.65
2025-01-07,2025,1,7,Tuesday,0,550.5,18863.29,342.66
2025-01-08,2025,1,8,Wednesday,0,515.84,17675.7,342.66
2025-01-09,2025,1,9,Thursday,0,529.82,18154.63,342.66
2025-01-10,2025,1,10,Friday,0,588.99,20182.2,342.66
2025-01-11,2025,1,11,Saturday,1,471.06,16141.26,342.66
2025-01-12,2025,1,12,Sunday,1,465.03,15934.68,342.66
2025-01-13,2025,1,13,Monday,0,595.65,20410.32,342.66
2025-01-14,2025,1,14,Tuesday,0,516.11,17684.7,342.65
2025-01-15,2025,1,15,Wednesday,0,550.55,18865.11,342.66
2025-01-16,2025,1,16,Thursday,0,518.3,17759.72,342.65
2025-01-17,2025,1,17,Friday,0,604.54,20715.05,342.66
2025-01-18,2025,1,18,Saturday,1,464.41,15913.33,342.66
2025-01-19,2025,1,19,Sunday,1,472.87,16203.03,342.65
2025-01-20,2025,1,20,Monday,0,561.4,19236.58,342.65
2025-01-21,2025,1,21,Tuesday,0,569.24,19505.21,342.65
2025-01-22,2025,1,22,Wednesday,0,565.33,19371.23,342.65
2025-01-23,2025,1,23,Thursday,0,557.79,19113.04,342.66
2025-01-24,2025,1,24,Friday,0,589.92,20213.94,342.66
2025-01-25,2025,1,25,Saturday,1,475.5,16293.33,342.66
2025-01-26,2025,1,26,Sunday,1,454.34,15568.21,342.66
2025-01-27,2025,1,27,Monday,0,589.67,20205.53,342.66
2025-01-28,2025,1,28,Tuesday,0,575.32,19713.72,342.66
2025-01-29,2025,1,29,Wednesday,0,565.8,19387.51,342.66
2025-01-30,2025,1,30,Thursday,0,616.62,21129.0,342.66
2025-01-31,2025,1,31,Friday,0,687.69,23564.19,342.66
2025-02-01,2025,2,1,Saturday,1,521.42,17864.11,342.61
2025-02-02,2025,2,2,Sunday,1,557.39,19096.58,342.61
2025-02-03,2025,2,3,Monday,0,594.43,20365.61,342.61
2025-02-04,2025,2,4,Tuesday,0,527.58,18075.12,342.6
2025-02-05,2025,2,5,Wednesday,0,539.45,18481.87,342.61
2025-02-06,2025,2,6,Thursday,0,554.18,18986.63,342.61
2025-02-07,2025,2,7,Friday,0,598.6,20508.39,342.61
2025-02-08,2025,2,8,Saturday,1,454.81,15582.07,342.61
2025-02-09,2025,2,9,Sunday,1,481.61,16500.35,342.61
2025-02-10,2025,2,10,Monday,0,591.09,20251.22,342.61
2025-02-11,2025,2,11,Tuesday,0,555.67,19037.68,342.61
2025-02-12,2025,2,12,Wednesday,0,546.26,18715.1,342.6
2025-02-13,2025,2,13,Thursday,0,576.51,19751.75,342.61
2025-02-14,2025,2,14,Friday,0,631.4,21632.22,342.61
2025-02-15,2025,2,15,Saturday,1,466.98,15999.1,342.61
2025-02-16,2025,2,16,Sunday,1,464.82,15925.22,342.61
2025-02-17,2025,2,17,Monday,0,595.11,20388.94,342.61
2025-02-18,2025,2,18,Tuesday,0,552.93,18943.61,342.6
2025-02-19,2025,2,19,Wednesday,0,556.59,19069.21,342.61
2025-02-20,2025,2,20,Thursday,0,571.33,19574.2,342.61
2025-02-21,2025,2,21,Friday,0,571.63,19584.34,342.61
2025-02-22,2025,2,22,Saturday,1,497.19,17034.23,342.61
2025-02-23,2025,2,23,Sunday,1,476.31,16318.65,342.61
2025-02-24,2025,2,24,Monday,0,579.98,19870.36,342.6
2025-02-25,2025,2,25,Tuesday,0,557.43,19098.02,342.61
2025-02-26,2025,2,26,Wednesday,0,558.3,19127.7,342.61
2025-02-27,2025,2,27,Thursday,0,609.39,20877.96,342.6
2025-02-28,2025,2,28,Friday,0,723.02,24771.04,342.61
